años;fnlwgt(identificador);educacion;education-num;estado-civil;parentezco;raza;sexo;plusvalia;perdidad de capital;horas por semana;salario
49;174702;6;10;4;2;1;1;0;0;35;50000
36;285020;2;9;2;1;1;1;2885;0;40;50000
23;201145;2;9;4;2;1;1;0;0;65;50000
51;125796;6;10;2;3;2;2;0;0;35;50000
55;249072;2;9;2;1;1;1;0;0;60;50000
35;99156;1;13;4;2;1;1;0;0;50;50000
45;94754;4;14;2;1;1;1;0;0;40;50000
36;111128;1;13;2;1;1;1;0;0;48;40000
32;157887;2;9;2;1;1;1;0;0;40;50000
39;74194;2;9;2;1;1;1;0;0;55;50000
47;168191;6;10;2;1;1;1;0;0;40;50000
49;28334;6;10;2;1;1;1;0;0;45;40000
52;84278;6;10;2;1;1;1;7688;0;55;40000
44;721161;6;10;5;2;2;1;0;0;40;50000
36;188069;6;10;2;1;1;1;0;0;50;40000
40;145178;6;10;1;5;2;2;0;0;30;50000
17;52967;13;6;4;4;1;2;0;0;6;50000
18;177578;2;9;4;4;1;2;0;0;38;50000
30;185384;6;10;2;3;1;2;0;0;25;50000
66;66008;2;9;6;2;1;2;0;0;50;50000
59;329059;1;13;4;2;1;1;0;0;50;50000
30;348802;2;9;2;1;2;1;0;0;40;50000
50;34233;2;9;2;1;1;1;0;0;50;50000
24;509629;2;9;4;4;1;2;0;0;25;50000
28;27956;11;15;2;1;3;1;0;0;99;50000
44;83286;4;14;2;3;1;2;0;0;40;40000
25;309098;8;11;4;2;1;1;0;0;40;50000
45;188950;4;14;2;1;1;1;0;0;50;40000
20;224217;2;9;4;2;1;1;0;0;40;50000
67;222899;8;11;1;5;1;2;0;0;40;50000
40;123306;11;15;2;1;1;1;0;0;45;40000
52;279337;2;9;2;1;1;1;0;0;40;50000
34;347166;10;16;4;2;1;1;0;0;50;40000
37;251396;7;12;2;1;1;1;0;0;45;40000
17;143034;13;6;4;4;1;1;0;0;4;50000
25;57635;8;11;2;3;1;2;0;0;42;40000
35;162651;1;13;1;2;1;1;0;0;40;50000
63;28334;4;14;1;2;1;2;0;0;40;40000
38;84570;6;10;4;4;4;2;0;0;40;50000
33;181091;1;13;2;1;1;1;0;0;60;40000
51;117496;4;14;2;3;1;2;0;0;40;40000
64;216160;10;16;2;1;1;1;0;0;50;40000
50;204447;6;10;1;2;1;1;0;0;40;50000
18;374969;13;6;4;2;1;1;0;0;56;50000
67;35015;4;14;4;2;1;1;0;0;99;50000
46;179869;2;9;2;1;1;1;0;0;40;50000
60;137733;1;13;2;1;1;1;0;0;50;50000
29;193125;2;9;4;2;1;2;0;0;40;50000
30;103649;6;10;4;4;2;2;0;0;40;50000
56;54260;10;16;2;2;3;1;2885;0;40;50000
29;197932;2;9;2;3;1;2;0;0;40;40000
37;249720;1;13;4;5;2;2;0;0;27;50000
55;223613;14;2;1;5;1;2;0;0;30;50000
24;259865;2;9;4;2;1;2;0;0;30;50000
21;301694;2;9;4;2;1;1;0;0;35;50000
46;276934;1;13;2;1;1;1;0;0;70;40000
25;395512;16;8;2;6;5;1;0;0;40;50000
40;168071;2;9;4;4;1;1;0;0;28;50000
23;45317;6;10;5;4;1;2;0;0;40;50000
43;311177;6;10;4;2;2;1;0;0;30;50000
29;190636;6;10;2;1;4;1;0;1485;60;40000
59;221336;13;6;6;6;3;2;0;0;40;50000
18;120691;6;10;4;4;2;1;0;0;35;50000
28;107389;2;9;4;4;1;1;0;0;32;50000
17;293440;3;7;4;4;1;2;0;0;15;50000
53;145409;2;9;2;1;1;1;0;0;40;40000
22;213902;12;3;4;6;1;2;0;0;40;50000
63;100099;2;9;3;2;1;1;0;0;40;50000
32;191856;4;14;2;3;1;2;0;0;45;40000
40;233891;2;9;4;5;2;2;0;0;35;50000
61;96073;11;15;2;1;1;1;0;0;50;40000
35;474136;2;9;4;2;1;1;0;1408;40;50000
43;355856;1;13;2;1;3;1;0;0;50;50000
20;144685;6;10;4;4;3;2;0;1602;40;50000
48;139212;6;10;1;2;1;1;0;0;40;50000
56;143931;1;13;6;2;1;2;0;0;40;50000
51;160703;2;9;2;1;1;1;0;0;40;50000
34;191291;6;10;4;2;1;1;0;0;40;50000
44;68729;6;10;2;1;3;1;0;1902;40;40000
61;119986;4;14;2;1;1;1;0;0;40;40000
37;227545;6;10;2;1;1;1;0;0;44;40000
36;32776;1;13;2;1;1;1;0;1977;40;40000
34;228881;6;10;5;2;5;1;0;0;40;50000
23;84648;6;10;4;4;1;2;0;0;25;50000
63;101996;4;14;1;2;1;1;0;0;40;40000
63;68954;2;9;6;2;2;2;0;0;11;50000
47;285060;4;14;2;1;1;1;0;1977;41;40000
55;209569;2;9;1;5;1;2;0;0;50;40000
31;331126;1;13;4;4;2;1;0;0;48;50000
27;279872;6;10;1;2;1;1;0;0;40;50000
58;150560;1;13;1;2;1;2;14084;0;40;40000
28;185647;6;10;2;1;1;1;0;0;48;50000
52;128871;9;4;1;2;1;2;0;0;64;50000
31;386331;2;9;2;1;2;1;0;0;50;50000
53;117814;6;10;1;5;1;2;0;0;38;50000
43;220609;6;10;1;2;1;2;0;0;50;50000
43;117022;2;9;3;5;2;1;0;0;40;50000
50;176751;4;14;1;2;1;1;0;0;80;40000
68;76371;2;9;2;1;1;1;0;0;35;50000
37;80410;3;7;2;1;1;1;0;0;40;50000
26;127202;2;9;1;2;1;1;0;0;40;50000
22;121471;3;7;4;2;1;2;0;0;40;50000
22;219086;6;10;2;1;1;1;0;0;55;50000
59;271571;6;10;2;1;1;1;15024;0;50;40000
30;241583;6;10;2;1;1;1;0;0;40;50000
24;374253;2;9;5;2;1;2;0;0;55;50000
30;214993;2;9;2;1;1;1;0;0;40;50000
50;199995;1;13;1;2;1;1;0;0;40;40000
38;450924;16;8;2;1;1;1;3942;0;40;50000
29;120359;2;9;2;1;1;1;0;0;40;50000
76;93125;2;9;2;1;1;1;1424;0;24;50000
21;187513;8;11;4;5;1;1;0;0;40;50000
65;243569;6;10;6;5;1;2;0;0;24;50000
43;295510;2;9;2;1;1;1;0;0;45;40000
29;29732;1;13;2;3;1;2;0;0;24;50000
32;211743;1;13;4;2;1;1;0;0;45;50000
37;251396;7;12;2;1;1;1;0;0;65;40000
64;477697;2;9;2;1;1;1;0;0;16;50000
49;151584;6;10;2;1;1;1;0;0;40;40000
44;193882;1;13;2;1;1;1;0;0;40;40000
68;117542;2;9;2;1;1;1;1409;0;15;50000
34;242460;1;13;2;1;1;1;7688;0;40;40000
35;411395;6;10;2;1;1;1;0;0;36;50000
53;191025;6;10;1;2;1;2;0;0;43;50000
24;154571;8;11;4;5;3;1;0;0;50;50000
31;208657;6;10;1;5;1;2;0;0;40;50000
25;29599;6;10;2;1;1;1;0;0;38;50000
36;423711;2;9;2;1;1;1;0;0;45;50000
29;122000;6;10;4;2;1;1;0;0;60;50000
37;148581;2;9;2;1;1;1;0;0;50;40000
42;222978;10;16;4;2;1;2;0;0;45;50000
30;149118;2;9;1;2;1;2;0;0;40;50000
32;218407;6;10;4;2;1;1;0;0;70;50000
47;112200;1;13;4;2;2;1;10520;0;45;40000
44;85604;2;9;1;2;1;1;0;0;40;40000
19;111232;2;9;4;4;1;1;0;0;40;50000
22;99199;2;9;2;1;1;1;0;0;48;50000
51;199995;5;5;2;1;1;1;0;0;50;40000
69;122850;2;9;2;1;1;1;0;0;16;50000
73;90557;3;7;2;1;1;1;0;0;8;50000
18;271935;3;7;4;6;1;2;0;0;20;50000
33;361497;2;9;4;2;1;1;0;0;40;50000
22;399020;6;10;4;2;1;2;0;0;55;50000
33;345277;1;13;4;2;1;2;0;0;45;40000
20;55233;6;10;4;6;1;2;0;0;40;50000
28;200515;6;10;2;1;1;1;0;0;40;50000
25;188119;2;9;4;2;1;2;0;0;40;50000
27;176683;2;9;4;2;1;1;0;0;48;50000
22;309178;2;9;4;4;1;1;0;0;40;50000
67;40021;2;9;2;1;1;1;0;0;35;50000
31;49923;2;9;2;1;1;1;0;0;40;50000
36;36635;6;10;4;5;1;2;0;0;25;50000
43;325706;11;15;2;1;3;1;0;0;50;40000
33;124407;1;13;4;2;1;2;0;0;40;50000
37;301568;2;9;2;3;1;2;0;0;35;40000
27;339956;2;9;2;1;2;1;0;0;60;50000
36;176335;6;10;4;2;1;1;0;0;40;50000
33;198452;7;12;1;2;1;2;0;0;45;50000
63;213945;1;13;2;1;1;1;15024;0;40;40000
48;171807;1;13;1;5;1;2;0;0;56;40000
25;362826;2;9;4;6;1;1;0;0;45;50000
41;344329;2;9;2;1;1;1;0;0;10;50000
26;137678;2;9;4;2;1;1;0;0;40;50000
23;175424;6;10;4;4;2;2;0;0;40;50000
33;73296;2;9;4;5;2;2;1831;0;40;50000
30;137613;4;14;2;1;3;1;0;0;17;50000
67;354405;2;9;6;2;1;2;0;0;20;50000
32;130057;2;9;2;1;1;1;0;0;55;40000
48;362883;2;9;1;2;1;1;0;0;60;40000
51;49017;2;9;6;2;1;2;0;0;24;50000
39;149943;4;14;4;2;3;1;0;0;40;50000
40;99185;1;13;2;1;1;1;0;0;60;50000
40;294708;2;9;2;1;2;1;0;0;40;40000
19;228238;2;9;4;6;1;1;0;0;40;50000
28;156819;2;9;1;5;1;2;0;0;36;50000
47;332727;1;13;2;1;1;1;0;0;60;40000
20;289944;6;10;4;2;1;2;0;0;20;50000
41;116103;2;9;6;6;1;1;914;0;40;50000
29;24153;6;10;2;3;4;2;0;0;40;50000
40;273425;1;13;2;1;1;1;0;0;50;40000
61;231183;2;9;6;2;1;2;0;0;40;50000
25;313930;3;7;4;2;1;1;0;0;40;50000
26;114483;2;9;2;1;1;1;0;0;40;50000
43;162108;1;13;4;2;1;2;0;0;40;50000
17;168807;9;4;4;2;1;1;0;0;45;50000
43;143828;4;14;1;5;2;2;9562;0;40;40000
73;242769;2;9;2;1;1;1;3471;0;40;50000
46;111558;6;10;1;4;1;2;0;0;40;50000
19;69770;6;10;4;4;1;1;0;0;20;50000
37;291981;2;9;1;2;1;1;0;0;40;50000
26;102460;6;10;2;1;1;1;0;0;40;50000
47;151584;2;9;1;4;1;1;0;1876;40;50000
47;287320;4;14;4;2;1;1;0;0;40;50000
29;115677;1;13;4;2;1;1;0;0;40;50000
29;239632;2;9;4;2;1;2;0;0;40;50000
33;409172;1;13;2;4;1;1;0;0;55;50000
20;186849;2;9;4;6;1;1;0;0;40;50000
28;118861;13;6;2;3;5;2;0;0;48;50000
26;142689;1;13;4;2;1;1;0;0;45;50000
41;170924;4;14;2;1;1;1;0;0;40;50000
67;274451;9;4;2;1;1;1;0;0;40;50000
43;153489;1;13;2;1;1;1;0;0;50;50000
35;186489;5;5;2;1;1;1;0;0;46;50000
18;192409;16;8;4;4;1;2;0;0;25;50000
55;337599;6;10;1;2;1;1;0;0;40;50000
44;195545;2;9;1;4;2;2;0;0;40;50000
64;61892;2;9;6;2;1;2;0;0;15;50000
34;175697;8;11;2;1;1;1;0;0;75;50000
38;80303;6;10;2;1;1;1;0;0;60;40000
25;419658;2;9;4;4;1;2;0;0;8;50000
21;319163;6;10;4;4;2;1;0;0;40;50000
37;126743;14;2;2;1;1;1;0;0;53;50000
39;301568;6;10;1;5;1;2;0;0;40;50000
34;120461;6;10;1;2;1;2;0;0;50;50000
23;268145;1;13;4;2;1;2;0;0;45;50000
54;257337;6;10;2;1;1;1;0;0;40;40000
49;213354;4;14;5;2;1;1;0;0;70;40000
25;303431;2;9;2;3;1;2;0;0;40;50000
51;124963;7;12;2;1;1;1;0;0;50;50000
29;158218;2;9;4;5;1;1;0;0;35;50000
27;553473;1;13;2;3;2;2;0;0;48;50000
53;46155;2;9;2;6;1;2;0;0;40;50000
68;138714;1;13;2;1;1;1;0;0;55;40000
56;231781;2;9;2;1;1;1;0;0;40;40000
30;496414;10;16;4;2;1;1;0;0;40;50000
24;19410;2;9;1;5;4;2;0;0;48;50000
70;28471;5;5;6;5;1;2;0;0;25;50000
24;185821;6;10;4;4;1;2;0;0;40;50000
74;272667;7;12;6;2;1;2;0;0;20;50000
23;194031;6;10;4;2;1;2;0;0;25;50000
41;144995;4;14;2;1;1;1;0;0;55;50000
45;162494;2;9;4;4;1;2;0;0;19;50000
35;171968;2;9;2;1;1;1;0;0;40;50000
21;232569;2;9;4;2;1;1;0;0;40;50000
45;161819;3;7;5;5;2;2;0;0;25;50000
18;123343;3;7;4;2;1;2;0;0;30;50000
49;105449;1;13;4;2;1;1;0;0;25;50000
49;181717;8;11;5;4;1;2;0;0;36;50000
45;102359;1;13;2;1;1;1;0;0;37;50000
27;72887;2;9;4;6;3;1;0;0;40;50000
28;154571;6;10;2;1;3;1;0;0;40;50000
35;255191;1;13;2;1;1;1;0;0;45;40000
33;174789;6;10;4;2;1;1;0;0;40;50000
35;110402;3;7;2;1;1;1;0;0;35;50000
19;208513;2;9;4;6;1;1;0;0;40;50000
33;121904;6;10;4;2;1;2;0;0;28;50000
28;34335;2;9;1;2;4;1;14084;0;40;40000
49;59380;6;10;3;2;1;2;0;0;40;50000
61;135285;2;9;2;1;1;1;0;2603;32;50000
39;126675;6;10;2;1;1;1;0;0;25;50000
22;217363;2;9;5;5;1;2;0;0;40;50000
42;91836;13;6;2;1;1;1;0;0;40;50000
22;184813;6;10;4;4;1;1;0;0;40;50000
18;178142;2;9;4;4;1;1;0;0;40;50000
49;102359;5;5;6;5;1;1;0;2231;40;40000
33;281832;10;16;2;1;1;1;0;0;40;40000
28;96226;2;9;2;1;1;1;0;0;45;50000
42;195124;9;4;3;6;1;1;0;0;35;50000
20;56322;6;10;4;4;1;1;2176;0;25;50000
50;97449;6;10;2;1;1;1;0;0;48;50000
32;339773;6;10;2;1;1;1;0;0;40;40000
31;210926;2;9;5;5;1;2;0;0;40;50000
29;199499;8;11;4;2;2;1;0;0;40;50000
46;190729;6;10;2;1;1;1;0;0;40;50000
32;191385;10;16;4;2;1;1;0;0;77;50000
61;193479;2;9;6;5;1;2;0;0;24;50000
43;225165;3;7;2;1;1;1;0;0;55;50000
35;346766;2;9;4;2;1;2;0;0;40;50000
39;152307;1;13;2;1;1;1;0;0;40;50000
18;79990;3;7;4;4;1;1;0;0;35;50000
42;170649;6;10;2;1;1;1;0;0;60;50000
23;197207;1;13;4;2;1;2;0;0;40;50000
32;229732;1;13;2;1;1;1;0;0;45;50000
52;204402;2;9;2;1;1;1;0;0;85;40000
36;181065;7;12;2;1;1;1;0;0;40;40000
38;179579;6;10;2;1;1;1;0;0;50;40000
50;237729;2;9;6;2;1;2;0;2444;72;40000
23;164574;7;12;4;4;1;1;0;0;40;50000
71;179574;11;15;2;1;1;1;0;0;12;40000
27;191782;2;9;4;6;2;2;0;0;30;50000
56;146660;2;9;2;1;1;1;0;0;60;50000
28;115945;6;10;4;5;1;1;0;0;40;50000
45;210875;2;9;2;1;1;1;0;0;40;50000
28;137898;2;9;2;3;1;2;0;0;40;50000
28;216965;6;10;2;1;1;1;0;0;40;50000
18;201554;6;10;4;2;1;2;0;0;15;50000
62;57970;9;4;1;2;1;1;0;0;40;50000
35;208378;16;8;5;5;1;2;0;0;40;50000
39;61343;13;6;2;1;1;1;0;0;60;50000
24;283872;6;10;4;2;2;1;0;0;20;50000
58;225603;5;5;1;2;2;1;0;0;40;50000
48;401333;2;9;1;2;1;1;0;0;40;50000
57;278228;1;13;2;1;1;1;0;0;50;40000
31;145377;1;13;2;1;1;1;0;0;60;50000
25;120238;2;9;2;1;1;1;0;0;40;50000
34;187215;1;13;2;3;1;2;15024;0;36;40000
29;144063;9;4;2;1;1;1;0;0;72;50000
38;238721;7;12;1;5;2;2;0;0;40;50000
21;164920;6;10;4;4;1;2;0;0;40;50000
34;152493;2;9;2;1;1;1;0;0;70;50000
50;92968;1;13;4;5;1;2;0;0;32;50000
50;136836;2;9;1;5;2;2;0;0;40;50000
49;216453;8;11;1;5;2;2;0;0;45;50000
30;349148;1;13;4;2;1;1;0;0;70;50000
29;309620;4;14;2;1;3;1;0;0;20;50000
22;347803;6;10;4;2;5;1;0;0;20;50000
42;85995;2;9;2;1;1;1;0;0;50;50000
19;167428;6;10;4;4;1;1;0;0;40;50000
31;164569;6;10;1;5;1;2;0;0;48;50000
42;308279;1;13;2;1;1;1;0;0;21;50000
20;56322;6;10;4;4;1;1;0;0;20;50000
51;203015;2;9;2;1;1;1;0;0;40;50000
50;211654;13;6;2;1;1;1;0;0;40;40000
27;120126;5;5;4;4;1;1;0;0;40;50000
26;239043;3;7;4;2;1;1;0;0;40;50000
61;179761;2;9;2;1;1;1;0;0;40;40000
20;312017;6;10;4;4;1;1;0;0;40;50000
51;257485;6;10;2;1;1;1;0;0;40;40000
52;49243;2;9;2;1;1;1;0;0;40;50000
33;229716;2;9;1;2;1;1;0;0;38;50000
31;341672;1;13;2;1;3;1;0;0;60;50000
24;32311;6;10;2;3;1;2;0;0;40;50000
56;275236;1;13;2;1;1;1;0;0;40;50000
19;400356;6;10;4;4;1;1;0;0;40;50000
29;184596;3;7;2;1;1;1;3942;0;50;50000
18;186909;2;9;4;6;1;2;1055;0;30;50000
43;152420;6;10;2;1;2;1;0;0;50;50000
43;261929;10;16;3;5;1;1;25236;0;64;40000
21;235442;2;9;2;1;1;1;0;0;40;50000
51;161691;2;9;2;3;1;2;0;0;40;50000
20;173945;3;7;2;6;1;2;0;0;39;50000
41;355918;6;10;2;1;1;1;0;0;65;40000
45;198660;6;10;2;1;1;1;0;0;40;40000
20;122649;2;9;4;2;1;2;0;0;30;50000
28;421967;1;13;2;3;1;2;0;0;60;40000
50;259377;4;14;2;3;1;2;15024;0;40;40000
47;74305;1;13;1;2;1;1;0;0;40;50000
80;34340;9;4;6;2;1;1;0;0;35;50000
47;182752;2;9;2;3;1;2;0;0;35;50000
19;48393;6;10;4;4;1;1;0;0;84;50000
45;34248;2;9;2;1;1;1;0;0;50;50000
17;186677;3;7;4;4;1;1;0;0;12;50000
37;167851;2;9;2;1;1;1;0;0;50;50000
27;146460;6;10;4;2;1;2;0;0;40;50000
17;209650;16;8;4;4;1;1;0;0;16;50000
18;132986;2;9;4;4;1;1;0;0;40;50000
57;94429;2;9;2;1;1;1;0;0;40;50000
26;252406;2;9;5;5;1;2;0;0;40;50000
26;174592;4;14;4;4;1;2;0;0;40;50000
36;151322;1;13;2;1;1;1;0;0;45;40000
51;37237;2;9;2;1;1;1;0;0;80;40000
38;101192;6;10;4;2;1;1;0;0;40;50000
77;152900;12;3;2;1;1;1;0;0;20;50000
51;94081;2;9;4;2;1;1;0;0;40;40000
24;329408;3;7;4;2;1;1;0;0;40;50000
35;106028;2;9;1;2;1;1;0;0;65;50000
35;164866;13;6;1;2;1;1;0;0;99;50000
51;167793;1;13;2;1;1;1;15024;0;40;40000
28;138692;1;13;2;1;1;1;0;0;40;40000
37;173968;2;9;2;1;1;1;0;0;40;50000
43;228320;2;9;2;1;1;1;0;0;40;50000
23;96585;2;9;4;2;1;1;0;0;30;50000
42;156580;1;13;2;3;1;2;0;0;40;50000
58;210673;6;10;2;3;1;2;0;0;40;40000
52;137753;2;9;2;3;2;2;0;0;20;50000
29;29865;2;9;1;2;4;2;0;0;50;50000
27;196044;6;10;2;1;1;1;0;0;60;50000
28;308995;6;10;4;4;2;2;0;0;40;50000
59;159008;7;12;2;1;1;1;7298;0;20;40000
28;362491;2;9;4;4;1;1;0;0;40;50000
24;94395;6;10;4;2;1;1;0;0;40;50000
20;320047;13;6;3;2;1;1;0;0;40;50000
54;98535;1;13;2;1;1;1;0;0;40;40000
65;183170;2;9;1;2;1;1;0;0;25;50000
18;331511;6;10;4;4;1;1;0;0;30;50000
38;195686;6;10;2;1;1;1;0;0;40;40000
29;178244;2;9;2;1;1;1;0;0;40;50000
27;127833;2;9;4;4;2;2;0;0;40;50000
36;269722;4;14;2;1;1;1;0;0;40;50000
55;136819;2;9;2;1;1;1;0;0;40;50000
22;205604;12;3;4;2;1;1;0;0;30;50000
28;132078;1;13;4;2;1;2;0;0;40;50000
20;234880;6;10;4;4;1;2;0;0;30;50000
24;196816;1;13;2;1;1;1;3908;0;40;50000
36;237943;4;14;2;1;1;1;15024;0;50;40000
68;140852;2;9;2;1;1;1;0;0;40;50000
49;105614;2;9;1;2;1;1;0;0;50;40000
18;83492;9;4;4;4;1;1;0;0;40;50000
50;225772;10;16;1;2;1;2;0;0;60;40000
37;242713;16;8;5;5;2;2;0;0;40;50000
60;355865;4;14;2;1;1;1;0;0;50;40000
43;173316;6;10;2;1;1;1;0;0;40;50000
43;35662;10;16;2;3;1;2;0;0;70;40000
17;297246;3;7;4;4;1;2;0;0;9;50000
43;108945;6;10;4;2;1;2;0;0;50;50000
39;112158;6;10;2;1;1;1;0;0;26;50000
21;57298;6;10;4;4;1;2;0;0;15;50000
42;115323;10;16;4;2;1;1;0;0;7;50000
48;164582;6;10;2;1;1;1;7298;0;60;40000
56;295067;1;13;4;2;1;1;14084;0;45;40000
21;177265;7;12;4;4;1;2;0;0;30;50000
28;336543;7;12;2;1;3;1;0;0;40;40000
39;52870;2;9;2;1;1;1;0;0;40;40000
40;316820;9;4;2;1;1;1;4064;0;40;50000
38;200153;7;12;4;2;1;1;0;0;40;50000
59;453067;6;10;2;1;1;1;0;0;36;40000
51;27166;2;9;2;1;1;1;0;0;40;50000
19;299598;2;9;4;4;1;1;0;0;16;50000
23;122048;2;9;4;2;1;2;0;0;40;50000
31;345277;1;13;1;2;1;2;0;0;40;50000
42;113147;7;12;2;1;2;1;0;0;40;50000
43;34007;2;9;2;1;1;1;0;0;40;40000
45;255014;6;10;2;1;1;1;0;0;55;40000
34;152667;6;10;2;1;1;1;0;0;35;50000
21;231053;2;9;4;4;1;1;0;0;30;50000
34;103651;6;10;2;1;1;1;0;0;40;40000
55;124137;6;10;2;1;1;1;0;0;40;40000
30;198183;8;11;4;2;1;2;0;0;40;50000
29;183627;2;9;2;1;1;1;3137;0;48;50000
19;466458;6;10;4;4;1;2;0;0;20;50000
45;114396;1;13;1;2;1;1;0;0;35;50000
42;186376;1;13;2;1;3;1;0;0;72;40000
32;290964;1;13;4;2;1;2;0;1590;40;50000
90;282095;6;10;2;1;1;1;0;0;40;50000
44;244974;1;13;2;1;1;1;0;0;44;40000
34;114691;2;9;2;1;1;1;0;0;40;40000
35;107160;16;8;5;2;1;2;0;0;30;50000
39;142573;6;10;4;2;1;1;0;0;25;50000
29;203833;1;13;4;2;2;1;0;0;40;50000
24;47791;2;9;4;5;1;2;0;0;32;50000
49;133729;6;10;2;1;1;1;0;0;17;50000
52;135339;6;10;2;1;3;1;0;0;40;40000
54;135803;1;13;2;1;3;1;15024;0;60;40000
31;128591;5;5;1;2;1;1;0;0;40;50000
44;133853;6;10;1;2;1;2;0;0;50;50000
18;137363;6;10;4;4;1;2;0;0;30;50000
27;243569;2;9;2;1;1;1;0;0;40;50000
24;119156;2;9;4;4;1;1;0;0;40;50000
30;391114;2;9;2;1;1;1;0;0;60;50000
27;252506;6;10;1;4;1;2;0;0;40;50000
34;117503;1;13;2;1;1;1;0;0;20;50000
25;117833;6;10;2;3;1;2;0;0;19;50000
39;294183;2;9;1;5;1;2;0;0;40;50000
28;394927;6;10;2;1;1;1;0;0;40;40000
51;259323;2;9;2;1;1;1;0;0;70;50000
21;207988;2;9;2;6;1;2;0;0;35;50000
33;96635;6;10;4;2;3;1;0;0;26;50000
27;192283;8;11;4;4;1;2;0;0;38;50000
29;214881;2;9;4;2;1;1;0;0;40;50000
33;167474;13;6;2;1;1;1;0;0;40;50000
37;110713;2;9;2;1;1;1;0;0;50;40000
20;201204;2;9;4;4;1;1;0;0;40;50000
24;197666;1;13;4;2;1;2;0;0;40;50000
29;162002;2;9;4;4;1;2;0;0;35;50000
31;263561;1;13;2;1;1;1;0;2246;45;40000
41;224799;6;10;2;1;1;1;0;0;40;50000
42;89942;6;10;2;1;1;1;0;0;40;50000
20;238685;6;10;4;2;1;2;0;0;30;50000
54;38795;5;5;5;5;1;1;0;0;40;50000
55;90414;1;13;3;5;1;2;0;0;55;50000
21;190805;2;9;2;1;1;1;0;0;32;50000
52;23780;8;11;2;1;1;1;0;1977;45;40000
19;285263;2;9;4;4;1;1;0;0;40;50000
33;177331;8;11;2;1;2;1;0;0;40;50000
22;347530;2;9;5;5;2;2;0;0;35;50000
59;230039;2;9;4;5;1;2;0;625;38;50000
17;210547;13;6;4;4;1;1;0;0;40;50000
31;204752;16;8;4;4;1;1;0;0;32;50000
74;104001;2;9;2;1;1;1;0;0;40;40000
45;253116;13;6;1;5;2;2;0;0;40;50000
36;169037;2;9;4;2;1;2;0;0;40;50000
35;202027;6;10;1;2;1;1;0;0;60;50000
45;170099;6;10;1;2;1;1;0;0;40;50000
42;212847;2;9;4;4;1;1;0;0;85;50000
50;307392;4;14;1;5;1;2;0;0;40;50000
39;233428;2;9;1;6;1;2;0;0;40;50000
44;355728;6;10;5;2;1;1;0;1980;45;50000
52;177995;14;2;2;1;1;1;0;0;56;40000
24;283613;1;13;4;2;1;1;0;0;43;50000
56;184598;5;5;2;1;1;1;0;0;99;50000
27;185647;2;9;2;1;1;1;0;0;50;40000
47;192894;1;13;2;1;1;1;0;1902;45;40000
40;284706;11;15;2;1;4;1;0;1977;60;40000
38;179579;2;9;4;2;1;1;0;0;40;50000
27;131679;8;11;1;2;1;2;0;0;40;50000
52;132973;2;9;1;5;1;2;0;0;38;50000
22;154713;2;9;1;4;1;1;0;0;40;50000
41;121718;6;10;2;1;1;1;0;0;40;50000
30;255279;2;9;1;5;1;2;0;0;20;50000
55;202559;1;13;2;6;3;1;0;0;35;50000
25;123095;6;10;4;4;1;1;0;1590;40;50000
32;153326;1;13;2;6;1;1;0;0;40;50000
28;75695;6;10;5;2;1;2;0;0;60;50000
33;206609;2;9;2;1;1;1;0;0;50;50000
17;234780;2;9;4;4;2;1;0;0;40;50000
27;178778;2;9;2;1;1;1;0;0;40;50000
55;171355;8;11;2;1;1;1;0;0;20;50000
63;95680;6;10;2;1;1;1;0;0;18;40000
39;196673;2;9;2;3;1;2;5013;0;40;50000
51;73670;10;16;2;1;1;1;4386;0;52;40000
67;139960;9;4;2;1;1;1;0;0;40;50000
41;397280;1;13;2;1;1;1;0;0;72;50000
27;60374;2;9;6;5;1;2;0;1594;26;50000
54;421561;4;14;2;1;1;1;0;0;45;40000
59;245196;13;6;2;1;2;1;0;0;40;40000
18;27620;2;9;4;2;1;2;0;0;25;50000
19;187570;2;9;4;4;1;1;0;0;20;50000
31;102884;2;9;2;1;1;1;0;0;50;50000
17;228399;3;7;4;4;1;2;0;0;7;50000
42;340234;2;9;2;1;3;1;15024;0;40;40000
37;176293;6;10;3;2;1;2;0;0;30;50000
51;108435;2;9;2;1;1;1;0;0;40;50000
48;161187;2;9;4;2;1;2;2463;0;40;50000
23;278391;2;9;4;4;1;1;0;0;40;50000
27;157941;8;11;2;1;1;1;0;0;45;50000
25;182866;2;9;4;4;1;1;0;0;40;50000
69;370888;7;12;1;2;1;2;2964;0;6;50000
30;206512;1;13;4;2;1;1;0;0;44;50000
33;357954;2;9;2;1;1;1;0;0;35;50000
28;189346;2;9;4;4;1;1;0;0;48;50000
45;234652;12;3;2;1;1;1;0;0;40;50000
25;113436;6;10;4;4;1;1;0;0;15;50000
37;204145;8;11;2;1;1;1;0;0;45;40000
59;157305;15;1;4;2;1;1;0;0;40;50000
26;104045;2;9;4;4;1;2;0;0;30;50000
48;280422;6;10;5;2;1;2;0;0;25;50000
64;173754;2;9;2;1;1;1;0;0;40;50000
39;211154;1;13;2;1;1;1;0;0;50;50000
24;321435;1;13;4;2;1;1;0;0;40;50000
40;177083;4;14;4;2;1;2;0;0;35;50000
46;178829;4;14;3;2;1;1;0;0;70;40000
35;287658;6;10;2;1;2;1;0;0;40;40000
43;209894;2;9;2;3;1;2;0;0;40;40000
31;334744;2;9;5;2;1;1;0;0;40;50000
